question_id,language,is_answered,tags,title,answer_count,creation_date,score,link,view_count,user_id,reputation,user_type,display_name
39753577,mysql,True,php|jquery|mysql|ajax|cordova,Ajax request to Webservice returns error even though it works,1,1475082054,0,http://stackoverflow.com/questions/39753577/ajax-request-to-webservice-returns-error-even-though-it-works,9,6095207,1,registered,Guilherme Ramalho
39700515,mysql,True,mysql|sql,show data and change value if duplicate id,3,1474885932,1,http://stackoverflow.com/questions/39700515/show-data-and-change-value-if-duplicate-id,43,6877401,6,registered,bideng
39753689,mysql,False,php|mysql,Having problems selecting data from MySQL to PHP page,2,1475082424,2,http://stackoverflow.com/questions/39753689/having-problems-selecting-data-from-mysql-to-php-page,37,6877754,43,registered,Chris
39760112,mysql,False,mysql,Maintaining mysql db and server loads,1,1475113615,2,http://stackoverflow.com/questions/39760112/maintaining-mysql-db-and-server-loads,22,597390,336,registered,Bruce
39759702,mysql,False,mysql|table|stored-procedures|truncate,mysql stored proc truncate table,0,1475110105,0,http://stackoverflow.com/questions/39759702/mysql-stored-proc-truncate-table,13,2970770,26,registered,user2970770
39758079,mysql,False,mysql|sum|decimal|varchar,Varchar to Decimal cast returns &#39;0&#39;,0,1475098646,0,http://stackoverflow.com/questions/39758079/varchar-to-decimal-cast-returns-0,32,4885376,8,registered,New-To-SQL
39745267,mysql,True,php|mysql|mariadb|ubuntu-16.04,Extremely slow LEFT JOIN on specific table,2,1475059559,2,http://stackoverflow.com/questions/39745267/extremely-slow-left-join-on-specific-table,67,3455999,23,registered,Hugo
39760844,mysql,False,php|mysql|unicode,php: display unicode instead of character on browser,0,1475118969,0,http://stackoverflow.com/questions/39760844/php-display-unicode-instead-of-character-on-browser,17,4368492,23,registered,KengoTokukawa
7608619,mysql,True,c#|.net|mysql|entity-framework|concurrency,Optimistic concurrency with Entity Framework and MySQL,2,1317375883,1,http://stackoverflow.com/questions/7608619/optimistic-concurrency-with-entity-framework-and-mysql,1633,71354,1332,registered,Yrlec
39760720,mysql,False,php|mysql|sql|stored-procedures|transactions,How to execute transaction without create a procedure in MySQL,1,1475118202,2,http://stackoverflow.com/questions/39760720/how-to-execute-transaction-without-create-a-procedure-in-mysql,14,6106620,85,registered,Cristian Crishk
39746371,mysql,False,php|mysql|forms,How To Do Mathematical calculation on a previously saved mysql data and new form input data in PHP?,1,1475062734,-2,http://stackoverflow.com/questions/39746371/how-to-do-mathematical-calculation-on-a-previously-saved-mysql-data-and-new-form,42,4352820,4,registered,Jyotishmoy
39759514,mysql,False,mysql|sql|doctrine2|sql-order-by,mysql - Optimizing ORDER BY COALESCE on joined table column,0,1475108455,2,http://stackoverflow.com/questions/39759514/mysql-optimizing-order-by-coalesce-on-joined-table-column,22,500343,516,registered,CaptainStiggz
39740796,mysql,False,mysql|sql|foreign-keys,Foreign key is empty,1,1475047791,0,http://stackoverflow.com/questions/39740796/foreign-key-is-empty,41,5169275,24,registered,RustBeard
39744305,mysql,False,php|mysql,PHP 5.6 - The used command is not allowed with this MySQL version,1,1475057120,1,http://stackoverflow.com/questions/39744305/php-5-6-the-used-command-is-not-allowed-with-this-mysql-version,35,1076261,1112,registered,Richard
39760575,mysql,False,mysql|concatenation,"Query table with select all, but concatenate two columns",0,1475117165,0,http://stackoverflow.com/questions/39760575/query-table-with-select-all-but-concatenate-two-columns,8,6897038,1,registered,falisa
25865270,mysql,True,python|mysql|pip,How to install Python MySQLdb module using pip?,7,1410859917,123,http://stackoverflow.com/questions/25865270/how-to-install-python-mysqldb-module-using-pip,130187,1228491,3530,registered,Marian
39725839,mysql,False,mysql|utf-8|character-encoding,why in remote server cannot input Chinese character in mysql command line but local is ok,3,1474982626,0,http://stackoverflow.com/questions/39725839/why-in-remote-server-cannot-input-chinese-character-in-mysql-command-line-but-lo,17,4428471,1399,registered,zhuguowei
39741720,mysql,True,mysql,How can I efficiently query &#39;Like&#39; data from MySQL?,2,1475050575,-3,http://stackoverflow.com/questions/39741720/how-can-i-efficiently-query-like-data-from-mysql,36,6892310,3,registered,Ollie
39760507,mysql,False,android|mysql|android-studio,"How to Get the current Time and Date, save it in php mysql and the show in a activity in a click of a button. &quot;Android App&quot;",0,1475116693,-1,http://stackoverflow.com/questions/39760507/how-to-get-the-current-time-and-date-save-it-in-php-mysql-and-the-show-in-a-act,4,5772345,1,registered,Siegrain
39739168,mysql,True,mysql|node.js|callback|promise,Node mysql error is not being caught by Promise reject,1,1475042678,1,http://stackoverflow.com/questions/39739168/node-mysql-error-is-not-being-caught-by-promise-reject,29,366716,443,registered,Ryan Weiss
39759809,mysql,True,mysql|sql|regex,How can I select tags for autocomplete box?,3,1475111223,2,http://stackoverflow.com/questions/39759809/how-can-i-select-tags-for-autocomplete-box,27,6381081,1044,registered,Martin AJ
39760114,mysql,False,javascript|mysql|local-storage,Store browsing history in localstorage or server database?,0,1475113620,0,http://stackoverflow.com/questions/39760114/store-browsing-history-in-localstorage-or-server-database,17,143030,17298,registered,JasonDavis
39759488,mysql,False,php|mysql|pdo,Store dates from database in an array,2,1475108309,0,http://stackoverflow.com/questions/39759488/store-dates-from-database-in-an-array,27,5067684,21,registered,S.Al
39752111,mysql,True,php|mysql|database,Searching Large Mysql Database For Exact Date Within Row ID,1,1475077448,0,http://stackoverflow.com/questions/39752111/searching-large-mysql-database-for-exact-date-within-row-id,14,2218253,1759,registered,wuno
39758532,mysql,False,php|mysql|ajax|yii2,Ajax save to database in yii2,1,1475101014,0,http://stackoverflow.com/questions/39758532/ajax-save-to-database-in-yii2,25,4230525,175,registered,arinze
39759482,mysql,False,php|mysql|sql,getting the date of the next occurrence of a give day within a mysql query,2,1475108278,1,http://stackoverflow.com/questions/39759482/getting-the-date-of-the-next-occurrence-of-a-give-day-within-a-mysql-query,27,5513093,33,registered,BBLJ84
4922189,mysql,True,mysql|sql|multiple-tables|drop-table,Drop multiple tables in one shot in mysql,3,1297087579,42,http://stackoverflow.com/questions/4922189/drop-multiple-tables-in-one-shot-in-mysql,39913,584725,406,registered,Krunal
39737071,mysql,True,mysql|sql|database|performance|database-design,Best database design to link related tags,1,1475029609,0,http://stackoverflow.com/questions/39737071/best-database-design-to-link-related-tags,42,6381081,1044,registered,Martin AJ
39759785,mysql,False,mysql|union,MySQL 5.5.49 returns errors if UNION and CREATE TABLE co-exists,0,1475110974,0,http://stackoverflow.com/questions/39759785/mysql-5-5-49-returns-errors-if-union-and-create-table-co-exists,12,2736467,178,registered,Chubaka
39759724,mysql,False,mysql|wordpress|phpmyadmin,Accidentally Dropped wp_usermeta,1,1475110341,-2,http://stackoverflow.com/questions/39759724/accidentally-dropped-wp-usermeta,18,6896502,2,registered,Nate Hailfire
12176709,mysql,True,mysql|arrays|variables|set|temp-tables,How can I simulate an array variable in MySQL?,11,1346239104,37,http://stackoverflow.com/questions/12176709/how-can-i-simulate-an-array-variable-in-mysql,136385,1593077,10646,registered,einpoklum
9446783,mysql,True,mysql,Remove DEFINER clause from MySQL Dumps,17,1330194531,35,http://stackoverflow.com/questions/9446783/remove-definer-clause-from-mysql-dumps,31300,1077670,3009,registered,FastTrack
39759511,mysql,False,mysql,select result without match with first character,0,1475108442,-1,http://stackoverflow.com/questions/39759511/select-result-without-match-with-first-character,16,5398026,1,registered,Shanwei Lim
39759398,mysql,False,mysql,select records with multi key list,1,1475107489,0,http://stackoverflow.com/questions/39759398/select-records-with-multi-key-list,10,1281342,21,registered,m.numa
39759246,mysql,False,mysql|sql|latitude-longitude|median,MySQL: How can I calculate the median in a specific radius (longitude / latitude),0,1475106298,0,http://stackoverflow.com/questions/39759246/mysql-how-can-i-calculate-the-median-in-a-specific-radius-longitude-latitude,22,5979109,3,registered,Severin
39758422,mysql,False,mysql|sql|transactions,MySQL insert only if a condition is true,3,1475100383,0,http://stackoverflow.com/questions/39758422/mysql-insert-only-if-a-condition-is-true,22,1068058,3769,registered,ajon
39734941,mysql,False,php|mysql|wordpress,Append &quot;AND&quot; clause to WP QUERY,1,1475013315,3,http://stackoverflow.com/questions/39734941/append-and-clause-to-wp-query,32,3808540,24,registered,tux
1709078,mysql,True,mysql|privileges|mysql-error-1045,How can I restore the MySQL root user’s full privileges?,5,1257869230,69,http://stackoverflow.com/questions/1709078/how-can-i-restore-the-mysql-root-user-s-full-privileges,119195,202335,5234,registered,Steven
31333089,mysql,True,javascript|php|mysql|ajax,How to delete a record from database through AJAX using php and also when link is clicked,2,1436506014,1,http://stackoverflow.com/questions/31333089/how-to-delete-a-record-from-database-through-ajax-using-php-and-also-when-link-i,291,5087892,21,registered,TOOR PIZZZ
39758937,mysql,True,php|mysql|wordpress|mysqli,How to convert a mysqli query to $wpdb in wordpress?,1,1475103822,0,http://stackoverflow.com/questions/39758937/how-to-convert-a-mysqli-query-to-wpdb-in-wordpress,20,6563894,28,registered,mesumosu
39758973,mysql,False,javascript|mysql|node.js|express|passport,Express-mysql-session preventing passport deserializeUser from running,0,1475104037,0,http://stackoverflow.com/questions/39758973/express-mysql-session-preventing-passport-deserializeuser-from-running,6,2796352,93,registered,user2796352
39751442,mysql,False,mysql|indexing|database-indexes,Find rows in a MySQL query where the index values must all exist,1,1475075620,0,http://stackoverflow.com/questions/39751442/find-rows-in-a-mysql-query-where-the-index-values-must-all-exist,20,6843770,10,registered,Kevin J
39758402,mysql,False,php|mysql|codeigniter|doctrine|mysql-error-1064,Strange foreign Key error only on specific records,0,1475100279,0,http://stackoverflow.com/questions/39758402/strange-foreign-key-error-only-on-specific-records,19,991386,15,registered,Eric C
39755621,mysql,True,php|mysql|random,Random Video via MySQL,3,1475089168,0,http://stackoverflow.com/questions/39755621/random-video-via-mysql,27,5486897,3,registered,Thorben L&#252;pkes
39755800,mysql,False,mysql|django|indexing|unique,Django unique_together creates an index without UNIQUE constraint,0,1475089814,0,http://stackoverflow.com/questions/39755800/django-unique-together-creates-an-index-without-unique-constraint,11,893159,602,registered,allo
39756341,mysql,False,php|mysql|codeigniter|xampp,AES_DECRYPT() returns null fields codeigniter,1,1475091752,1,http://stackoverflow.com/questions/39756341/aes-decrypt-returns-null-fields-codeigniter,11,6895794,6,registered,Jose Guillermo Barrero Navas
39750703,mysql,True,ios|mysql|database|realm|mamp,Is it a better way to choose Realm as the iOS application database than MySQL?,1,1475073637,1,http://stackoverflow.com/questions/39750703/is-it-a-better-way-to-choose-realm-as-the-ios-application-database-than-mysql,31,6440904,12,registered,Fliss Hou
14950466,mysql,True,mysql,How to split the name string in mysql?,10,1361251751,32,http://stackoverflow.com/questions/14950466/how-to-split-the-name-string-in-mysql,91850,2039721,515,registered,Madhav
39705253,mysql,False,mysql,MySQL Stored procedure with local variable not working in LINUX,2,1474899283,0,http://stackoverflow.com/questions/39705253/mysql-stored-procedure-with-local-variable-not-working-in-linux,32,932932,121,registered,Pedro Cardoso
39758255,mysql,False,php|mysql,MySQL multi column query,0,1475099463,0,http://stackoverflow.com/questions/39758255/mysql-multi-column-query,16,5518224,8,registered,kiwis
39754826,mysql,True,php|jquery|mysql|firebug|data-manipulation,What is the easiest way to check if table data has been manipulated in firebug,1,1475086458,0,http://stackoverflow.com/questions/39754826/what-is-the-easiest-way-to-check-if-table-data-has-been-manipulated-in-firebug,19,5757434,168,registered,Thomas Williams
39758212,mysql,False,mysql|database|restore,computer crashed OS reloaded: recover mysql,0,1475099267,0,http://stackoverflow.com/questions/39758212/computer-crashed-os-reloaded-recover-mysql,7,3902006,3,registered,Janos
39757495,mysql,False,php|mysql|count,Count how many times a file was downloaded in PHP,1,1475096162,0,http://stackoverflow.com/questions/39757495/count-how-many-times-a-file-was-downloaded-in-php,28,3703489,14,registered,AleksVujic
12636489,mysql,True,python|mysql|utf-8|character-encoding|python-unicode,"Python, convert 4-byte char to avoid MySQL error &quot;Incorrect string value:&quot;",1,1348821482,6,http://stackoverflow.com/questions/12636489/python-convert-4-byte-char-to-avoid-mysql-error-incorrect-string-value,2204,984003,5962,registered,user984003
5941809,mysql,True,mysql|into-outfile,Include headers when using SELECT INTO OUTFILE?,12,1304970924,57,http://stackoverflow.com/questions/5941809/include-headers-when-using-select-into-outfile,69198,472501,3952,registered,Brett
39726983,mysql,False,mysql|excel|csv|mysql-workbench|opencsv,Using CSV file on MySQL Workbench without insert/create a table,1,1474985511,-1,http://stackoverflow.com/questions/39726983/using-csv-file-on-mysql-workbench-without-insert-create-a-table,22,6616082,4,registered,Chakde
39758004,mysql,False,mysql|database|subquery|query-optimization,Mysql subquery taking time - how to optimise my query,0,1475098285,-3,http://stackoverflow.com/questions/39758004/mysql-subquery-taking-time-how-to-optimise-my-query,12,4666191,1,registered,dhiman paul
39756796,mysql,False,php|mysql|json|performance,Bulk-update a DB table using values from a JSON object,1,1475093439,0,http://stackoverflow.com/questions/39756796/bulk-update-a-db-table-using-values-from-a-json-object,13,6895801,1,registered,Federico Marotta
